zipcode,AGENCY,APPLIANCE,Adopt-A-Basket,Advocate - Other,Advocate - RPIE,Advocate-Business Tax,Advocate-Co-opCondo Abatement,Advocate-Commercial Exemptions,Advocate-Personal Exemptions,Advocate-Prop Refunds/Credits,Advocate-Property Value,Advocate-SCRIE/DRIE,Advocate-UBT,Air Quality,Alzheimer's Care,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,Asbestos/Garbage Nuisance,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bereavement Support Group,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,Calorie Labeling,Case Management Agency Complaint,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOF Parking - Request Copy,DOF Parking - Tax Exemption,DOF Property - City Rebate,DOF Property - Owner Issue,DOF Property - Payment Issue,DOF Property - Property Value,DOF Property - RPIE Issue,DOF Property - Reduction Issue,DOF Property - Request Copy,DOF Property - Update Account,DOOR/WINDOW,DPR Internal,DRIE,Damaged Tree,Day Care,Dead Tree,Dead/Dying Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Elder Abuse,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Forensic Engineering,Found Property,GENERAL,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Healthcare Facilities,Highway Condition,Highway Sign - Damaged,Home Care Provider Complaint,Home Delivered Meal - Missed Delivery,Home Delivered Meal Complaint,Homeless Encampment,Homeless Person Assistance,Housing - Low Income Senior,Housing Options,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Interior Demo,Investigations and Discipline (IAD),LEAD,Laboratory,Lead,Legal Services Provider Complaint,Lifeguard,LinkNYC,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Mosquitoes,Municipal Parking Facility,NONCONST,NORC Complaint,New Tree Request,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Non-Residential Heat,OEM Disabled Vehicle,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SCRIE,SRDE,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Taxpayer Advocate Inquiry,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,Trapping Pigeon,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment,price
10314,0.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,55.0,1.0,77.0,0.0,17.0,8.0,0.0,2.0,6.0,0.0,0.0,1.0,462.0,6.0,0.0,4.0,5.0,0.0,0.0,250.0,1.0,1.0,0.0,1.0,2.0,0.0,93.0,3.0,3.0,0.0,0.0,1.0,33.0,62.0,5.0,6.0,179.0,103.0,160.0,53.0,7.0,1.0,556.0,1.0,12.0,215.0,0.0,411.0,177.0,309.0,2.0,84.0,1.0,0.0,26.0,0.0,0.0,19.0,10.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,8.0,63.0,16.0,14.0,0.0,0.0,0.0,35.0,0.0,165.0,26.0,69.0,0.0,5.0,25.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,2.0,9.0,20.0,10.0,5.0,0.0,3.0,918.0,19.0,15.0,3.0,5.0,0.0,3.0,0.0,0.0,48.0,0.0,0.0,0.0,3.0,22.0,89.0,0.0,680.0,7.0,10.0,0.0,0.0,0.0,268.0,234.0,18.0,8.0,4.0,3.0,702.0,93.0,64.0,83.0,7.0,0.0,2.0,0.0,49.0,25.0,1.0,193.0,40.0,47.0,6.0,0.0,15.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,263.0,226.0,14.0,5.0,1.0,453.0,0.0,15.0,1.0,410.0,104.0,3.0,108.0,42.0,1.0,15.0,0.0,0.0,0.0,180.0,0.0,1860.0,840.0,50.0,28.0,72.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,26.0,346.0,0.0,0.0,0.0,110.0,9.0,2.0,30.0,15.0,0.0,0.0,44.0,6.0,13.0,26.0,89.0,15.0,1122.0,0.0,1.0,418060.0
11726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256537.5
11236,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,5.0,63.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2083.0,21.0,0.0,0.0,37.0,1.0,0.0,372.0,2.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,24.0,0.0,0.0,0.0,19.0,19.0,0.0,3.0,54.0,90.0,51.0,196.0,3.0,0.0,287.0,9.0,4.0,63.0,7.0,297.0,978.0,295.0,0.0,3.0,0.0,0.0,191.0,0.0,12.0,17.0,10.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,15.0,13.0,3.0,0.0,0.0,130.0,0.0,133.0,56.0,653.0,0.0,1.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,19.0,106.0,14.0,0.0,0.0,1.0,916.0,6.0,17.0,23.0,9.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,218.0,2.0,26.0,0.0,0.0,0.0,255.0,91.0,121.0,1.0,0.0,23.0,1735.0,175.0,132.0,52.0,2.0,0.0,10.0,0.0,45.0,8.0,0.0,265.0,308.0,288.0,0.0,0.0,30.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.0,206.0,37.0,3.0,0.0,392.0,0.0,14.0,3.0,442.0,35.0,3.0,44.0,10.0,0.0,5.0,0.0,0.0,0.0,76.0,0.0,892.0,109.0,43.0,22.0,51.0,9.0,24.0,0.0,0.0,18.0,1.0,1.0,13.0,119.0,0.0,0.0,0.0,511.0,5.0,0.0,23.0,1.0,8.0,0.0,19.0,7.0,2.0,231.0,60.0,11.0,707.0,0.0,0.0,380266.666667
11413,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,24.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,11.0,0.0,0.0,11.0,0.0,0.0,231.0,4.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,2.0,0.0,0.0,0.0,8.0,24.0,1.0,0.0,25.0,61.0,40.0,30.0,2.0,0.0,246.0,3.0,7.0,70.0,0.0,363.0,257.0,171.0,0.0,2.0,0.0,0.0,72.0,0.0,3.0,5.0,1.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,7.0,5.0,1.0,0.0,0.0,40.0,0.0,98.0,18.0,248.0,0.0,1.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,6.0,32.0,8.0,0.0,0.0,2.0,267.0,9.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,8.0,52.0,0.0,210.0,1.0,6.0,0.0,0.0,0.0,96.0,34.0,11.0,0.0,0.0,2.0,427.0,39.0,44.0,29.0,1.0,0.0,3.0,0.0,16.0,1.0,0.0,174.0,53.0,80.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,63.0,150.0,31.0,0.0,0.0,213.0,0.0,11.0,0.0,250.0,12.0,0.0,38.0,13.0,0.0,2.0,0.0,0.0,0.0,31.0,0.0,503.0,445.0,43.0,9.0,26.0,0.0,2.0,0.0,0.0,17.0,1.0,0.0,12.0,104.0,0.0,0.0,0.0,109.0,3.0,0.0,6.0,1.0,0.0,0.0,17.0,0.0,1.0,48.0,39.0,7.0,552.0,0.0,0.0,419125.0
10466,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,4.0,66.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,7.0,0.0,0.0,42.0,0.0,0.0,272.0,1.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,18.0,0.0,0.0,0.0,3.0,25.0,3.0,1.0,52.0,60.0,44.0,411.0,0.0,5.0,189.0,3.0,1.0,49.0,1.0,260.0,309.0,276.0,1.0,5.0,3.0,0.0,366.0,6.0,1.0,21.0,47.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,17.0,1.0,0.0,0.0,240.0,0.0,113.0,95.0,1512.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,52.0,13.0,0.0,0.0,2.0,529.0,8.0,10.0,12.0,15.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,5.0,38.0,0.0,74.0,1.0,4.0,0.0,0.0,0.0,72.0,82.0,111.0,2.0,3.0,22.0,2075.0,189.0,78.0,50.0,1.0,0.0,8.0,0.0,41.0,3.0,0.0,161.0,613.0,586.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,203.0,113.0,70.0,31.0,0.0,231.0,1.0,12.0,1.0,201.0,14.0,3.0,24.0,28.0,1.0,7.0,0.0,0.0,0.0,44.0,0.0,547.0,284.0,24.0,8.0,24.0,4.0,1.0,0.0,0.0,13.0,1.0,0.0,12.0,48.0,0.0,0.0,0.0,711.0,7.0,0.0,21.0,0.0,1.0,0.0,15.0,2.0,3.0,343.0,66.0,9.0,553.0,0.0,0.0,356066.666667
11003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364925.0
11429,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,236.0,4.0,0.0,0.0,4.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,0.0,0.0,1.0,4.0,18.0,3.0,1.0,18.0,25.0,31.0,16.0,0.0,0.0,162.0,1.0,9.0,66.0,0.0,226.0,208.0,98.0,0.0,2.0,0.0,0.0,16.0,0.0,2.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,0.0,0.0,0.0,17.0,0.0,52.0,4.0,114.0,0.0,2.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,6.0,24.0,8.0,0.0,0.0,0.0,221.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,69.0,1.0,3.0,0.0,0.0,0.0,43.0,18.0,6.0,0.0,0.0,0.0,283.0,25.0,21.0,40.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,109.0,29.0,36.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,56.0,46.0,3.0,1.0,0.0,115.0,0.0,0.0,0.0,207.0,9.0,0.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,230.0,196.0,54.0,5.0,12.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,67.0,5.0,0.0,18.0,0.0,1.0,0.0,9.0,2.0,0.0,14.0,24.0,0.0,207.0,0.0,0.0,429587.5
11575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281000.0
11570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656025.0
11542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506125.0
10705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411087.5
10591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575112.5
11217,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,28.0,0.0,5.0,11.0,0.0,9.0,0.0,0.0,3.0,1.0,347.0,14.0,0.0,0.0,283.0,16.0,0.0,53.0,2.0,0.0,0.0,0.0,2.0,0.0,70.0,8.0,19.0,0.0,0.0,0.0,6.0,22.0,1.0,2.0,31.0,13.0,26.0,58.0,0.0,1.0,176.0,2.0,1.0,63.0,48.0,52.0,52.0,220.0,0.0,4.0,1.0,0.0,42.0,0.0,11.0,15.0,31.0,2.0,22.0,0.0,0.0,1.0,1.0,0.0,27.0,58.0,16.0,128.0,3.0,0.0,1.0,42.0,0.0,225.0,101.0,414.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,125.0,17.0,3.0,2.0,0.0,0.0,886.0,39.0,35.0,6.0,8.0,0.0,3.0,0.0,0.0,150.0,0.0,1.0,0.0,0.0,19.0,127.0,1.0,261.0,2.0,14.0,0.0,0.0,0.0,278.0,648.0,1373.0,3.0,1.0,21.0,717.0,281.0,135.0,53.0,4.0,0.0,0.0,0.0,35.0,10.0,0.0,63.0,73.0,71.0,1.0,0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,272.0,74.0,26.0,16.0,0.0,253.0,4.0,10.0,1.0,144.0,63.0,5.0,52.0,47.0,0.0,26.0,1.0,0.0,0.0,23.0,0.0,557.0,436.0,19.0,5.0,28.0,2.0,3.0,0.0,0.0,150.0,24.0,1.0,51.0,220.0,0.0,0.0,0.0,135.0,4.0,0.0,3.0,1.0,7.0,0.0,12.0,27.0,6.0,34.0,22.0,5.0,376.0,2.0,0.0,1130787.5
